# OCP data for Sony Graphite negative electrode, delithiation
# sto,ocp
0.955589,0.072872
0.955535,0.073063
0.955481,0.073063
0.955426,0.073063
0.955372,0.073063
0.955317,0.073063
0.955263,0.073063
0.955208,0.073254
0.955154,0.073254
0.955100,0.073254
0.955045,0.073254
0.954991,0.073254
0.954936,0.073445
0.954882,0.073445
0.954828,0.073445
0.954773,0.073445
0.954719,0.073445
0.954664,0.073445
0.954610,0.073445
0.954555,0.073636
0.954501,0.073636
0.954447,0.073636
0.954392,0.073636
0.954338,0.073826
0.954283,0.073826
0.954229,0.073826
0.954174,0.073826
0.954120,0.073826
0.954066,0.073826
0.954011,0.073826
0.953957,0.074017
0.953902,0.074017
0.953848,0.074017
0.953793,0.074017
0.953739,0.074017
0.953685,0.074208
0.953630,0.074208
0.953576,0.074208
0.953521,0.074208
0.953467,0.074208
0.953412,0.074208
0.953358,0.074208
0.953304,0.074208
0.953249,0.074399
0.953195,0.074399
0.953140,0.074399
0.953086,0.074399
0.953032,0.074399
0.952977,0.074399
0.952923,0.074589
0.952868,0.074589
0.952814,0.074589
0.952759,0.074589
0.952705,0.074589
0.952651,0.074589
0.952596,0.074589
0.952542,0.074589
0.952487,0.074589
0.952433,0.074589
0.952378,0.074780
0.952324,0.074780
0.952270,0.074971
0.952215,0.074971
0.952161,0.074780
0.952106,0.074971
0.952052,0.074971
0.951997,0.074971
0.951943,0.074971
0.951889,0.074971
0.951834,0.074971
0.951780,0.074971
0.951725,0.075162
0.951671,0.075162
0.951616,0.075162
0.951562,0.075162
0.951508,0.075162
0.951453,0.075162
0.951399,0.075352
0.951344,0.075352
0.951290,0.075352
0.951235,0.075352
0.951181,0.075352
0.951127,0.075352
0.951072,0.075352
0.951018,0.075543
0.950963,0.075543
0.950909,0.075543
0.950855,0.075543
0.950800,0.075543
0.950746,0.075543
0.950691,0.075734
0.950637,0.075734
0.950582,0.075734
0.950528,0.075734
0.950474,0.075734
0.950419,0.075734
0.950365,0.075734
0.950310,0.075734
0.950256,0.075925
0.950201,0.075925
0.950147,0.075925
0.950093,0.075925
0.950038,0.075925
0.949984,0.075925
0.949929,0.076116
0.949875,0.076116
0.949820,0.076116
0.949766,0.076116
0.949712,0.076116
0.949657,0.076116
0.949603,0.076116
0.949548,0.076306
0.949494,0.076306
0.949439,0.076306
0.949385,0.076306
0.949331,0.076497
0.949276,0.076497
0.949222,0.076497
0.949167,0.076497
0.949113,0.076497
0.949059,0.076497
0.949004,0.076497
0.948950,0.076688
0.948895,0.076497
0.948841,0.076688
0.948786,0.076688
0.948732,0.076688
0.948678,0.076688
0.948623,0.076688
0.948569,0.076688
0.948514,0.076688
0.948460,0.076879
0.948405,0.076879
0.948351,0.076879
0.948297,0.076879
0.948242,0.076879
0.948188,0.076879
0.948133,0.076879
0.948079,0.076879
0.948024,0.077069
0.947970,0.077069
0.947916,0.077069
0.947861,0.077069
0.947807,0.077069
0.947752,0.077069
0.947698,0.077260
0.947643,0.077260
0.947589,0.077260
0.947535,0.077260
0.947480,0.077260
0.947426,0.077260
0.947371,0.077260
0.947317,0.077260
0.947263,0.077260
0.947208,0.077451
0.947154,0.077260
0.947099,0.077451
0.947045,0.077451
0.946990,0.077451
0.946936,0.077451
0.946882,0.077642
0.946827,0.077642
0.946773,0.077642
0.946718,0.077642
0.946664,0.077642
0.946609,0.077642
0.946555,0.077642
0.946501,0.077642
0.946446,0.077642
0.946392,0.077642
0.946337,0.077832
0.946283,0.077832
0.946228,0.077642
0.946174,0.077832
0.946120,0.077832
0.946065,0.077832
0.946011,0.077832
0.945956,0.077832
0.945902,0.078023
0.945847,0.078023
0.945793,0.078023
0.945739,0.078023
0.945684,0.078023
0.945630,0.078023
0.945575,0.078023
0.945521,0.078023
0.945466,0.078023
0.945412,0.078023
0.945358,0.078023
0.945303,0.078214
0.945249,0.078214
0.945194,0.078214
0.945140,0.078214
0.945086,0.078214
0.945031,0.078214
0.944977,0.078214
0.944922,0.078405
0.944868,0.078405
0.944813,0.078405
0.944759,0.078405
0.944705,0.078405
0.944650,0.078405
0.944596,0.078405
0.944541,0.078405
0.944487,0.078405
0.944432,0.078595
0.944378,0.078595
0.944324,0.078595
0.944269,0.078595
0.944215,0.078595
0.944160,0.078595
0.944106,0.078595
0.944051,0.078786
0.943997,0.078786
0.943943,0.078786
0.943888,0.078786
0.943834,0.078786
0.943779,0.078786
0.943725,0.078786
0.943670,0.078786
0.943616,0.078786
0.943562,0.078786
0.943507,0.078786
0.943453,0.078977
0.943398,0.078977
0.943344,0.078977
0.943290,0.078977
0.943235,0.078977
0.943181,0.078977
0.943126,0.078977
0.943072,0.079168
0.943017,0.079168
0.942963,0.079168
0.942909,0.079168
0.942854,0.079168
0.942800,0.079168
0.942745,0.079168
0.942691,0.079168
0.942636,0.079168
0.942582,0.079359
0.942528,0.079359
0.942473,0.079359
0.942419,0.079359
0.942364,0.079359
0.942310,0.079549
0.942255,0.079549
0.942201,0.079549
0.942147,0.079549
0.942092,0.079549
0.942038,0.079549
0.941983,0.079549
0.941929,0.079549
0.941874,0.079549
0.941820,0.079549
0.941766,0.079549
0.941711,0.079549
0.941657,0.079740
0.941602,0.079740
0.941548,0.079740
0.941493,0.079740
0.941439,0.079740
0.941385,0.079740
0.941330,0.079740
0.941276,0.079740
0.941221,0.079931
0.941167,0.079931
0.941112,0.079931
0.941058,0.079931
0.941004,0.079931
0.940949,0.079931
0.940895,0.079931
