# OCP data for Sony LFP positive electrode, lithiation
# sto,ocp
0.047182,3.409961
0.047238,3.409961
0.047293,3.409961
0.047348,3.409961
0.047404,3.409961
0.047459,3.409961
0.047515,3.409961
0.047570,3.409961
0.047626,3.409961
0.047681,3.409961
0.047737,3.409961
0.047792,3.409961
0.047847,3.409961
0.047903,3.409961
0.047958,3.409961
0.048014,3.409961
0.048069,3.409961
0.048125,3.409961
0.048180,3.409961
0.048236,3.409961
0.048291,3.409961
0.048346,3.409961
0.048402,3.409961
0.048457,3.409961
0.048513,3.409961
0.048568,3.409961
0.048624,3.409961
0.048679,3.409961
0.048735,3.409961
0.048790,3.409961
0.048845,3.409961
0.048901,3.409961
0.048956,3.409961
0.049012,3.409961
0.049067,3.409961
0.049123,3.409961
0.049178,3.409961
0.049234,3.409961
0.049289,3.409961
0.049344,3.409961
0.049400,3.409961
0.049455,3.409961
0.049511,3.409961
0.049566,3.409961
0.049622,3.409961
0.049677,3.409961
0.049733,3.409961
0.049788,3.409961
0.049843,3.409961
0.049899,3.409961
0.049954,3.409961
0.050010,3.409961
0.050065,3.409961
0.050121,3.409961
0.050176,3.409961
0.050232,3.409961
0.050287,3.409961
0.050342,3.409961
0.050398,3.409961
0.050453,3.409961
0.050509,3.409961
0.050564,3.409961
0.050620,3.409961
0.050675,3.409961
0.050731,3.409961
0.050786,3.409961
0.050841,3.409961
0.050897,3.409961
0.050952,3.409961
0.051008,3.409961
0.051063,3.409961
0.051119,3.409961
0.051174,3.409961
0.051230,3.409961
0.051285,3.409961
0.051340,3.409961
0.051396,3.409961
0.051451,3.409961
0.051507,3.409961
0.051562,3.409961
0.051618,3.409961
0.051673,3.409961
0.051729,3.409961
0.051784,3.409961
0.051839,3.409961
0.051895,3.409961
0.051950,3.409961
0.052006,3.409961
0.052061,3.409961
0.052117,3.409961
0.052172,3.409961
0.052228,3.409961
0.052283,3.409961
0.052338,3.409961
0.052394,3.409961
0.052449,3.409961
0.052505,3.409961
0.052560,3.409961
0.052616,3.409961
0.052671,3.409961
0.052727,3.409961
0.052782,3.409961
0.052837,3.409961
0.052893,3.409961
0.052948,3.409961
0.053004,3.409961
0.053059,3.409961
0.053115,3.409961
0.053170,3.409961
0.053226,3.409961
0.053281,3.410151
0.053336,3.409961
0.053392,3.409961
0.053447,3.409961
0.053503,3.409961
0.053558,3.409961
0.053614,3.409961
0.053669,3.409961
0.053725,3.409961
0.053780,3.409961
0.053835,3.409961
0.053891,3.409961
0.053946,3.409961
0.054002,3.409961
0.054057,3.409961
0.054113,3.410151
0.054168,3.409961
0.054224,3.409961
0.054279,3.409961
0.054334,3.409961
0.054390,3.409961
0.054445,3.409961
0.054501,3.409961
0.054556,3.409961
0.054612,3.409961
0.054667,3.409961
0.054723,3.409961
0.054778,3.409961
0.054834,3.409961
0.054889,3.409961
0.054944,3.409961
0.055000,3.409961
0.055055,3.409961
0.055111,3.410151
0.055166,3.409961
0.055222,3.409961
0.055277,3.409961
0.055333,3.409961
0.055388,3.409961
0.055443,3.409961
0.055499,3.409961
0.055554,3.409961
0.055610,3.409961
0.055665,3.409961
0.055721,3.409961
0.055776,3.409961
0.055832,3.409961
0.055887,3.409961
0.055942,3.409961
0.055998,3.409961
0.056053,3.409961
0.056109,3.409961
0.056164,3.409961
0.056220,3.409961
0.056275,3.409961
0.056331,3.409961
0.056386,3.409961
0.056441,3.409961
0.056497,3.409961
0.056552,3.410151
0.056608,3.409961
0.056663,3.409961
0.056719,3.409961
0.056774,3.409961
0.056830,3.409961
0.056885,3.409961
0.056940,3.409961
0.056996,3.409961
0.057051,3.409961
0.057107,3.409961
0.057162,3.409961
0.057218,3.409961
0.057273,3.409961
0.057329,3.409961
0.057384,3.409961
0.057439,3.409961
0.057495,3.410151
0.057550,3.409961
0.057606,3.409961
0.057661,3.409961
0.057717,3.410151
0.057772,3.409961
0.057828,3.409961
0.057883,3.409961
0.057938,3.409961
0.057994,3.409961
0.058049,3.409961
0.058105,3.409961
0.058160,3.409961
0.058216,3.410151
0.058271,3.409961
0.058327,3.409961
0.058382,3.409961
0.058437,3.410151
0.058493,3.409961
0.058548,3.410151
0.058604,3.409961
0.058659,3.409961
0.058715,3.410151
0.058770,3.409961
0.058826,3.409961
0.058881,3.409961
0.058936,3.409961
0.058992,3.410151
0.059047,3.409961
0.059103,3.409961
0.059158,3.409961
0.059214,3.410151
0.059269,3.409961
0.059325,3.410151
0.059380,3.410151
0.059435,3.410151
0.059491,3.410151
0.059546,3.410151
0.059602,3.409961
0.059657,3.409961
0.059713,3.410151
0.059768,3.409961
0.059824,3.409961
0.059879,3.410151
0.059934,3.410151
0.059990,3.409961
0.060045,3.410151
0.060101,3.409961
0.060156,3.409961
0.060212,3.409961
0.060267,3.410151
0.060323,3.410151
0.060378,3.410151
0.060433,3.410151
0.060489,3.410151
0.060544,3.410151
0.060600,3.410151
0.060655,3.409961
0.060711,3.410151
0.060766,3.410151
0.060822,3.410151
0.060877,3.410151
0.060932,3.410151
0.060988,3.409961
0.061043,3.410151
0.061099,3.409961
0.061154,3.409961
0.061210,3.410151
0.061265,3.410151
0.061321,3.409961
0.061376,3.410151
0.061431,3.410151
0.061487,3.409961
0.061542,3.409961
0.061598,3.409961
0.061653,3.410151
0.061709,3.409961
0.061764,3.409961
0.061820,3.409961
0.061875,3.409961
0.061930,3.410151
0.061986,3.409961
0.062041,3.409961
0.062097,3.410151
0.062152,3.410151
0.062208,3.410151
0.062263,3.409961
0.062319,3.410151
0.062374,3.410151
0.062429,3.409961
0.062485,3.410151
0.062540,3.410151
0.062596,3.410151
0.062651,3.410151
0.062707,3.409961
0.062762,3.410151
0.062818,3.410151
0.062873,3.410151
0.062928,3.410151
0.062984,3.410151
0.063039,3.409961
0.063095,3.410151
0.063150,3.410151
0.063206,3.409961
